,Unnamed: 0,Unnamed: 0.1,angDist,TIC,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,HIP,TYC,UCAC4,2MASS,objID,WISEA,GAIA,APASS,KIC,S/G,Ref,r_Pos,pmRA,e_pmRA,pmDE,e_pmDE,r_pm,Plx,e_Plx,r_Plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,q_2MASS,W1mag,e_W1mag,W2mag,e_W2mag,W3mag,e_W3mag,W4mag,e_W4mag,Gmag,e_Gmag,Tmag,e_Tmag,f_Tmag,Flag,Teff,s_Teff,logg,s_logg,[M/H],e_[M/H],Rad,s_Rad,Mass,s_Mass,rho,s_rho,LClass,Lum,s_Lum,Dist,s_Dist,E(B-V),s_E(B-V),Ncont,Rcont,Disp,m_TIC,Prior,e_E(B-V),E_E(B-V),f_E(B-V),e_Mass,E_Mass,e_Rad,E_Rad,e_rho,E_rho,e_logg,E_logg,e_Lum,E_Lum,e_Dist,E_Dist,r_Dist,e_Teff,E_Teff,r_Teff,BPmag,e_BPmag,RPmag,e_RPmag,q_Gaia,r_Vmag,r_Bmag,Clist,e_RAJ2000,e_DEJ2000,RAOdeg,DEOdeg,e_RAOdeg,e_DEOdeg,RadFl,WDFl,ID,angDist.1,_RAJ2000,_DEJ2000,OID,n_OID,Name,V,Type,l_max,max,u_max,n_max,f_min,l_min,min,u_min,n_min,l_Period,Period,u_Period,Sp,RAJ2000.1,DEJ2000.1,_RAJ2000.1,_DEJ2000.1,TYC1,TYC2,VTMAG,Dist.1,X,Y,Z,AVe,AVg,AV,RAJ2000.2,DEJ2000.2
21,21,142,0.044351,245035219,197.74347115051998,-52.56690028764,197.743,-52.567,90,64320.0,8649-00746-1,188-086464,13105843-5234006,,J131058.39-523401.0,6.080068545902295e+18,,,STAR,tmgaia2,tmgaia2,-35.111999999999995,0.213,-17.495,0.1669999999999999,gaia2,8.8574,0.1309,gaia2,5.943,0.022000000000000002,6.05,0.03,,,,,,,,,,,6.1960000000000015,0.023,6.275,0.0289999999999999,6.245,0.021,AAA-111-111-000-0-0,6.228,0.09300000000000001,6.167000000000002,0.031,6.314,0.016,6.1960000000000015,0.045,6.02874,0.001167,6.141,0.006,rered,gaia2,13644.0,201.0,,,,,,,,,,,,,,112.579,1.672,0.05,0.0007,,,,,,0.0007,0.0007,schlegel,,,,,,,,,,,1.6480000000000001,1.696,bj2018,,,dered,5.99165,0.002404,6.10034,0.003992,1.0,hipvmag,tycho2b3,,3.6813345974900002,2.58884956573,197.74322243634998,-52.56697561316,0.0955108836799999,0.08663660522,-1.0,0.0,835213636,0.0946419999999999,197.74346,-52.56689,8121,B,V0824 Cen,0,ACV,,6.3,,V,Y,,0.035,,V,,1.272,,A0p(Si),197.74346,-52.56689,197.7435,-52.5669,8649,746,-0.44,165,95,-131,29,0.15,0.18,0.33,197.7435,-52.5669
22,22,154,0.015209,446931215,232.66175642032997,-66.38881602595,232.662,-66.389,90,,9034-02777-1,119-119835,15303882-6623196,,J153038.81-662319.7,5.824060698059105e+18,31915066.0,,STAR,tmgaia2,tmgaia2,-4.954,0.0409999999999999,-5.3389999999999995,0.06,gaia2,1.561,0.0418,gaia2,9.056000000000001,0.027000000000000003,9.075,0.003,,,,,,,,,,,8.974,0.019,8.999,0.024,8.997,0.02,AAA-122-111-000-0-0,9.015,0.022000000000000002,9.052999999999999,0.019,9.061,0.026000000000000002,8.413,,9.03086,0.000504,9.062000000000001,0.006,rered,gaia2,10752.0,302.8,3.8274,0.0699,,,3.3739999999999997,0.126,2.79,0.365,0.0727,0.0133,DWARF,137.05354,14.86445,629.6569999999999,16.722,0.073,0.0105,2293.0,0.0471,,,6.7e-05,0.0124,0.0085,schlegel,0.315,0.41600000000000004,0.1009999999999999,0.151,0.0111,0.0155,0.0649,0.0749,11.2093,18.5196,16.285999999999998,17.158,bj2018,338.3,267.4,dered,9.04058,0.001471,9.0188,0.001121,1.0,tycho2v3,tycho2b3,,0.7614651056199999,0.9339010903799999,232.66170317028,-66.38883901194001,0.0223137383,0.030472819930000002,1.0,0.0,976979431,0.092253,232.66176000000002,-66.38882,683858,B,HD 137547,0,SPB,,9.05,,V,,,9.07,,V,,1.02235,,B7IV,232.66176000000002,-66.38882,232.6618,-66.3888,9034,2777,-1.27,808,594,-536,-116,0.53,0.19,0.72,232.6618,-66.3888
23,23,173,0.03255,332336558,215.38847494716,-52.866110577959994,215.388,-52.86600000000001,90,70184.0,8678-00820-1,186-103303,14213323-5251579,,J142133.21-525158.0,5.897096754349022e+18,26700839.0,,STAR,tmgaia2,tmgaia2,-11.581,0.121,-3.32,0.114,gaia2,1.8738,0.0614,gaia2,9.276,0.034,9.22,0.03,,,,,,,,,,,8.988,0.018000000000000002,8.982999999999997,0.021,8.98,0.021,AAA-122-111-000-0-0,9.001,0.033,9.033999999999999,0.032,9.072000000000001,0.038,8.633,,9.170169999999999,0.001007,9.149,0.0069999999999999,rered,gaia2,12311.0,158.0,,,,,,,,,,,,,,526.453,17.166,0.2085,0.0051,,,,,,0.005,0.0052,schlegel,,,,,,,,,,,16.617,17.715,bj2018,,,dered,9.22017,0.002285,9.07767,0.002577,1.0,hipvmag,tycho2b3,,2.0992171059799998,1.7663387845400005,215.38839235073996,-52.8661248711,0.054893621260000004,0.048710849900000006,-1.0,0.0,900273596,0.0940889999999999,215.38846,-52.86611,476861,B,HD 125532,0,ACV,,9.21,,V,,,9.23,,V,,1.8115900000000005,,B8pSi,215.38846,-52.86611,215.3885,-52.8661,8678,820,-1.32,753,541,-514,100,0.48,0.55,1.03,215.3885,-52.8661
24,24,191,0.010874,7038369,246.58810457858,-51.7989410521,246.588,-51.799,90,,8324-03451-1,192-131573,16262114-5147561,,J162621.13-514756.5,5.93398045610009e+18,24908375.0,,STAR,tmgaia2,tmgaia2,-3.478,0.065,-3.1319999999999997,0.047,gaia2,0.3778,0.0536,gaia2,9.826,0.049,9.644,0.004,,,,,,,,,,,9.117,0.026000000000000002,9.08,0.027000000000000003,9.041,0.025,AAA-122-111-000-0-0,8.902999999999997,0.023,8.922,0.021,8.738999999999999,0.0559999999999999,7.784,0.183,9.574819999999999,0.0008029999999999,9.535,0.063,rered,gaia2,,,,,,,,,,,,,,,,2473.98,349.38,0.6541,0.065,,,,,,0.0592,0.0707,schlegel,,,,,,,,,,,302.56,396.2,bj2018,,,,9.696439999999999,0.002456,9.36698,0.0024170000000000003,1.0,tycho2v3,tycho2b3,,1.1137413403899998,0.73449637971,246.58808036462003,-51.798954538909996,0.0444768533199999,0.0255875331099999,-1.0,0.0,1069531942,0.14400000000000002,246.5881,-51.79894,683870,B,SAO 243803,0,BCEP,,9.63,,V,,,9.67,,V,,0.2242559999999999,,B2IV,246.5881,-51.79894,246.5881,-51.7989,8324,3451,0.84,384,342,-175,-13,0.51,0.3,0.8,246.5881,-51.7989
25,25,196,0.0084099999999999,348558406,254.56894147782,-53.920697831999995,254.56900000000002,-53.92100000000001,90,83054.0,8726-01578-1,181-182113,16581655-5355146,,J165816.55-535514.6,5.935765891138204e+18,25369089.0,,STAR,tmgaia2,tmgaia2,2.793,0.075,-5.455,0.0579999999999999,gaia2,2.2877,0.0523,gaia2,8.101,0.0279999999999999,8.14,0.03,,,,,,,,,,,8.064,0.024,8.103,0.049,8.107999999999999,0.033,AAA-111-111-000-0-0,8.001,0.021,8.096,0.018000000000000002,8.179,0.024,7.972,0.18100000000000002,8.09188,0.001016,8.137,0.006,rered,gaia2,11711.0,293.6,3.8845,0.0702,,,3.33,0.125,3.1,0.4029999999999999,0.0839,0.0144,DWARF,187.93343000000002,16.994,432.041,9.8525,0.0891,0.0102,3497.0,0.0427,,,8.8e-05,0.0103,0.0102,schlegel,0.371,0.435,0.156,0.094,0.0116,0.0173,0.0574,0.0829,20.0585,13.9295,9.632,10.073,bj2018,313.5,273.7,dered,8.09683,0.003133,8.09044,0.002546,1.0,hipvmag,tycho2b3,,1.3011985787,0.90058259574,254.56896189889,-53.92072131898,0.04375985977,0.03316143776,1.0,0.0,1145820986,0.127203,254.56894,-53.9207,409920,B,HD 152771,0,ACV,,8.11,,V,,,8.16,,V,,2.19232,,A0pSi,254.56894,-53.9207,254.56900000000002,-53.9207,8726,1578,-4.77,2231,1997,-956,-268,0.8,0.26,1.05,254.56900000000002,-53.9207
27,27,205,0.0840419999999999,74048154,264.38651467834,-58.47112922656,264.387,-58.471000000000004,90,,8741-02417-1,158-199962,17373277-5828160,,,5.912925495539153e+18,29397740.0,,STAR,tmgaia2,tmgaia2,1.278,0.086,-3.766,0.08900000000000001,gaia2,1.234,0.0598,gaia2,10.142000000000001,0.067,10.285,0.008,,,,,,,,,,,10.173,0.0289999999999999,10.283,0.05,10.302,0.038,AAA-222-111-000-0-0,,,,,,,,,10.1438,0.0007019999999999,10.21,0.006,rered,gaia2,12054.0,147.0,,,,,,,,,,,,,,794.4639999999999,38.7545,0.068,0.0014,,,,,,0.0014,0.0014,schlegel,,,,,,,,,,,36.900999999999996,40.608000000000004,bj2018,,,dered,10.1303,0.002018,10.163,0.001956,1.0,tycho2v3,tycho2b3,,1.5348740440200002,1.3746157195500002,264.38652519992,-58.47114544093,0.05330811338000001,0.051094484460000006,-1.0,0.0,1288183158,0.083465,264.38653999999997,-58.471109999999996,476949,B,HD 159317,0,ACV,,9.98,,V,,,10.0,,V,,2.72128,,A0pSi,264.38653999999997,-58.471109999999996,264.3865,-58.4711,8741,2417,-3.25,3715,3231,-1599,-896,0.39,0.2,0.59,264.3865,-58.4711
29,29,212,0.075526,224802820,246.73642716119,-43.79921033272,246.736,-43.799,90,80563.0,7865-00843-1,232-105060,16265674-4347571,,J162656.75-434757.2,5.944176124334692e+18,21347990.0,,STAR,tmgaia2,tmgaia2,-0.359,0.115,-2.6039999999999996,0.07,gaia2,1.052,0.0734,gaia2,8.062999999999999,0.0,7.91,0.03,,,,,,,,,,,7.481,0.02,7.524,0.031,7.431,0.027000000000000003,AAA-111-111-000-0-0,7.404,0.0279999999999999,7.476,0.02,7.563,0.021,7.407,0.099,7.825069999999998,0.000743,7.7620000000000005,0.022000000000000002,rered,gaia2,,,,,,,,,,,,,,,,930.927,65.567,0.4205,0.0231,,,,,,0.0219,0.0244,schlegel,,,,,,,,,,,61.051,70.083,bj2018,,,,7.9261300000000015,0.0019760000000000003,7.65195,0.001831,1.0,hipvmag,apassdr9,,1.9266771926400004,1.08315711318,246.73642501936,-43.79922154594,0.0646690526899999,0.03163137676,-1.0,0.0,1071159408,0.06321900000000001,246.73642,-43.79919,20308,B,V0348 Nor,0,BCEP,,7.95,,V,Y,,0.022000000000000002,,V,,0.144921,,B1/2II/III,246.73642,-43.79919,246.7364,-43.7992,7865,843,0.95,193,179,-70,12,0.23,0.28,0.5,246.7364,-43.7992
30,30,215,0.062944,179193934,210.86444934211997,-41.423344448929996,210.864,-41.423,90,68673.0,7811-03203-1,243-068576,14032747-4125239,,J140327.43-412524.1,6.110842364533944e+18,,,STAR,tmgaia2,tmgaia2,-34.26,0.188,-16.549,0.233,gaia2,6.274,0.0929,gaia2,5.987,0.022000000000000002,6.08,0.03,,,,,,,,,,,6.261,0.027000000000000003,6.365,0.038,6.329,0.016,AAA-111-111-000-0-0,6.362,0.043,6.379,0.02,6.445,0.016,6.205,0.042,6.06302,0.001911,6.1770000000000005,0.006,rered,gaia2,12815.0,256.0,,,,,,,,,,,,,,158.72,2.36,0.021,0.0002,,,,,,0.0002,0.0003,schlegel,,,,,,,,,,,2.325,2.395,bj2018,,,dered,6.02572,0.005365,6.14634,0.005514,1.0,hipvmag,tycho2b3,,3.11355043045,3.60641870461,210.86425262507998,-41.4234157026,0.07534547815,0.0946672169799999,-1.0,0.0,884088445,0.2699789999999999,210.86446,-41.423359999999995,8125,B,V0828 Cen,0,ACV,,6.1,,V,Y,,0.045,,V,,1.837,,A0p(Si),210.86446,-41.423359999999995,210.8644,-41.4233,7811,3203,-1.44,249,172,-160,83,0.17,0.3,0.47,210.8644,-41.4233
32,32,221,0.015155000000000002,398773821,180.27350737825,-55.32868967475,180.273,-55.32899999999999,90,,8636-01831-1,174-078790,12010563-5519432,,J120105.64-551943.2,6.076555503185166e+18,28292542.0,,STAR,tmgaia2,tmgaia2,-4.322,0.0579999999999999,0.332,0.05,gaia2,0.3187,0.0451,gaia2,10.667,0.081,10.535,0.0069999999999999,,,,,,,,,,,10.433,0.022000000000000002,10.478,0.026000000000000002,10.491,0.023,AAA-222-111-000-0-0,10.5,0.023,10.552,0.02,10.425,0.054000000000000006,8.391,0.18600000000000003,10.6043,0.0017640000000000002,10.638,0.009000000000000001,rered,gaia2,,,,,,,,,,,,,,,,2872.46,392.585,0.2894,0.0073,,,,,,0.0077,0.0069,schlegel,,,,,,,,,,,341.92,443.25,bj2018,,,,10.6219,0.005998,10.5342,0.0046,1.0,tycho2v3,tycho2b3,,1.01427902221,0.77709286942,180.27347466946,-55.32868824361999,0.03109083768,0.028582241960000004,-1.0,0.0,781339371,0.036000000000000004,180.2735,-55.32869,94434,B,ASAS J120106-5519.7,0,BCEP,,10.62,,V,Y,,0.11,,V,,0.154331,,,180.2735,-55.32869,180.2735,-55.3287,8636,1831,0.25,742,320,-664,88,0.46,0.39,0.85,180.2735,-55.3287
34,34,242,0.039331,248275346,264.70798890579,-46.315887787550004,264.70799999999997,-46.316,90,86363.0,8343-00487-1,219-148361,17384992-4618572,,J173849.92-461857.2,5.949042184790956e+18,24159269.0,,STAR,tmgaia2,tmgaia2,-0.308,0.081,-3.2880000000000003,0.065,gaia2,0.4668,0.0561,gaia2,9.567,0.0,9.43,0.03,,,,,,,,,,,9.16,0.025,9.171,0.02,9.168,0.022000000000000002,AAA-222-111-000-0-0,9.15,0.023,9.195,0.02,9.142000000000001,0.033,7.553,0.172,9.38626,0.001596,9.329,0.01,rered,gaia2,12790.0,247.0,,,,,,,,,,,,,,2043.25,250.965,0.2799,0.0088,,,,,,0.009000000000000001,0.0087,schlegel,,,,,,,,,,,221.22,280.71,bj2018,,,dered,9.46146,0.004759,9.24204,0.005631000000000001,1.0,hipvmag,apassdr9,,1.36369158165,1.01481050662,264.70798698837,-46.31590194241,0.04343017105000001,0.0369210362,-1.0,0.0,1295507357,0.07200000000000001,264.70799999999997,-46.31588,225591,B,HD 159792,0,BCEP,,9.43,,V,Y,,0.051,,V,,0.1428561,,B2II,264.70799999999997,-46.31588,264.70799999999997,-46.3159,8343,487,0.23,485,463,-129,-67,0.46,0.26,0.72,264.70799999999997,-46.3159
35,35,248,0.102221,380675208,191.75962393903,5.95038774729,191.76,5.95,90,62376.0,0296-00905-1,480-052156,12470230+0557013,,J124702.32+055700.7,3.708936226985984e+18,,,STAR,tmgaia2,tmgaia2,31.834,0.109,-57.745,0.063,gaia2,5.2104,0.0577,gaia2,6.272,0.023,6.324,0.023,,,,,,,,,,,6.279,0.02,6.337999999999999,0.047,6.3260000000000005,0.018000000000000002,AAA-111-111-000-0-0,6.2989999999999995,0.08800000000000001,6.271,0.025,6.397,0.016,6.353,0.061,6.2809099999999995,0.000791,6.314,0.006,rered,gaia2,9989.0,164.6,3.7183,0.063,,,3.6630000000000003,0.098,2.5580000000000003,0.336,0.052000000000000005,0.0083,DWARF,120.36402,7.344689999999999,190.898,2.1175,0.017,0.0068,44.0,0.0008,,,0.001036,0.0071,0.0065,panstarrs,0.314,0.358,0.07200000000000001,0.125,0.0082,0.0083,0.0674,0.0585,6.8124199999999995,7.87696,2.095,2.14,bj2018,180.4,148.7,dered,6.28986,0.001693,6.2867,0.0019039999999999,1.0,sirful,tycho2b3,,1.6861810869,0.97003013744,191.75976174545,5.9501391243,0.04415586465,0.03388279682,1.0,0.0,146734405,0.179651,191.75963000000002,5.95036,37967,B,EP Vir,0,ACV,,6.29,,V,,,6.39,,V,,2.2246,,"A1,Sr,Cr,Eu",191.75963000000002,5.95036,191.7596,5.9504,296,905,0.75,119,21,-37,111,0.07,0.09,0.16,191.7596,5.9504
36,36,261,0.015608000000000002,214213463,260.71757838098,-52.97817422464001,260.718,-52.978,90,85044.0,8728-00109-1,186-185744,17225222-5258414,,J172252.21-525841.6,5.924808570544496e+18,,,STAR,tmgaia2,tmgaia2,-2.404,0.096,-30.794,0.094,gaia2,3.9964,0.0557,gaia2,8.013,0.027000000000000003,7.93,0.03,,,,,,,,,,,7.653,0.024,7.655,0.031,7.64,0.0289999999999999,AAA-111-111-000-0-0,7.5870000000000015,0.0279999999999999,7.624,0.02,7.577000000000001,0.02,6.976,0.079,7.888260000000002,0.000802,7.82,0.006,rered,gaia2,8837.0,169.3,3.8946,0.0693,,,2.786,0.086,2.22,0.318,0.1027,0.0185,DWARF,42.63178,2.79993,248.512,3.468,0.0569,0.0101,2069.0,0.0537,,,0.000126,0.0095,0.0106,schlegel,0.263,0.373,0.075,0.0969999999999999,0.0159,0.021,0.0608,0.0779,2.12113,3.47873,3.42,3.516,bj2018,191.6,147.1,dered,7.962999999999999,0.002454,7.7868,0.002649,1.0,hipvmag,tycho2b3,,1.6600097299899998,1.4625677620700002,260.7175611912,-52.97830680819001,0.051018780810000004,0.05245667091,1.0,0.0,1232497803,0.116376,260.71758,-52.97817,476913,B,HD 156869,0,ACV,,7.95,,V,,,7.97,,V,,2.8853,,A0pSrCrEu,260.71758,-52.97817,260.7176,-52.9782,8728,109,1.07,191,173,-72,-31,0.22,0.19,0.42,260.7176,-52.9782
37,37,270,0.0149819999999999,58830498,239.45497053274,-40.99719414225,239.455,-40.997,90,,7842-00329-1,246-086779,15574918-4059498,,J155749.18-405949.9,5.996029848549395e+18,21255675.0,,STAR,tmgaia2,tmgaia2,-11.200999999999999,0.091,-6.5710000000000015,0.06,gaia2,0.8109999999999999,0.047,gaia2,8.738,0.031,8.613,0.003,,,,,,,,,,,8.16,0.021,8.222000000000001,0.033,8.179,0.023,AAA-111-111-000-0-0,8.215,0.023,8.243,0.019,8.29,0.025,8.221,0.254,8.532639999999999,0.000584,8.446,0.009000000000000001,rered,gaia2,13291.0,140.0,,,,,,,,,,,,,,1195.33,69.065,0.3419,0.0082,,,,,,0.0081,0.0083,schlegel,,,,,,,,,,,65.16,72.97,bj2018,,,dered,8.6365,0.001242,8.35223,0.0017579999999999,1.0,tycho2v3,tycho2b3,,1.50140213616,0.93501883162,239.45490663525,-40.997222432479994,0.03914801367,0.02219364001,-1.0,0.0,1017384359,0.089108,239.45497000000003,-40.99719,225563,B,HD 142754,0,BCEP,,8.6,,V,Y,,0.0139999999999999,,V,,0.117493,,B2III,239.45497000000003,-40.99719,239.455,-40.9972,7842,329,0.7,272,246,-106,44,0.26,0.42,0.68,239.455,-40.9972
38,38,277,0.068767,367217076,259.68795269986,-57.43904130652,259.688,-57.43899999999999,90,84686.0,8735-00476-1,163-191407,17184511-5726205,,J171845.09-572620.7,5.916369131602056e+18,29343985.0,,STAR,tmgaia2,tmgaia2,-10.860999999999999,0.078,-20.715,0.076,gaia2,3.9677,0.0555,gaia2,8.301,0.0289999999999999,8.27,0.03,,,,,,,,,,,8.05,0.021,8.077,0.046,8.084,0.0289999999999999,AAA-111-111-000-0-0,8.05,0.024,8.084,0.02,8.073,0.021,8.087,0.267,8.244060000000001,0.001675,8.231,0.006,rered,gaia2,9633.0,202.3,4.1716,0.0659,,,2.1319999999999997,0.066,2.46,0.336,0.254,0.0437,DWARF,35.24804,2.6151,250.296,3.5039999999999996,0.0565,0.0099,1442.0,0.0116,,,0.0017050000000000001,0.011000000000000001,0.0089,schlegel,0.242,0.431,0.062,0.071,0.0282,0.0592,0.0382,0.0936,1.8506599999999997,3.37955,3.4560000000000004,3.552,bj2018,216.5,188.1,dered,8.27024,0.00581,8.183,0.005311,1.0,hipvmag,tycho2b3,,1.3834676207700003,1.18568030959,259.68786581061,-57.43913049528001,0.0427558943,0.04151473672,1.0,0.0,1217224534,0.229483,259.68796000000003,-57.43906,3661,B,V0858 Ara,0,ACV,,8.2,,V,,,8.29,,V,,1.8051099999999998,,ApCrEu,259.68796000000003,-57.43906,259.688,-57.43899999999999,8735,476,0.3,305,267,-135,-60,0.29,0.2,0.49,259.688,-57.43899999999999
39,39,278,0.039382,397156705,267.97940086456003,-49.359680820129995,267.97900000000004,-49.36,90,,8352-00300-1,204-158165,17515506-4921349,,J175155.06-492134.8,5.947434080299188e+18,24216388.0,,STAR,tmgaia2,tmgaia2,4.046,0.08800000000000001,-4.047,0.077,gaia2,1.8197,0.0695,gaia2,8.773,0.027000000000000003,8.75,0.003,,,,,,,,,,,8.642000000000001,0.03,8.646,0.034,8.644,0.023,AAA-112-111-000-0-0,8.617,0.022000000000000002,8.677999999999999,0.02,8.689,0.025,8.781,0.462,8.72834,0.000697,8.73,0.006,rered,gaia2,10165.0,221.9,3.7484,0.0703,,,3.574,0.157,2.61,0.3329999999999999,0.0572,0.011000000000000001,DWARF,122.85423999999999,13.98005,542.263,20.643,0.079,0.0105,1811.0,0.0262,,,0.0006129999999999,0.0103,0.0106,schlegel,0.37,0.29600000000000004,0.14800000000000002,0.166,0.0099,0.0121,0.0784,0.0622,13.4808,14.4793,19.872,21.414,bj2018,207.4,236.3,dered,8.75625,0.002078,8.68665,0.002589,1.0,tycho2v3,tycho2b3,,1.50856189749,1.19613737552,267.97942761056,-49.359698246739995,0.04816259463000001,0.04951695230000001,1.0,0.0,1356994880,0.042962,267.97941000000003,-49.35969,409937,B,HD 162108,0,ACV,,8.8,,V,,,8.83,,V,,0.78797,,B9pSi,267.97941000000003,-49.35969,267.9794,-49.3597,8352,300,-0.08,429,402,-124,-85,0.37,0.23,0.59,267.9794,-49.3597
40,40,286,0.022553,247066241,253.47745984403,-46.01504373624,253.477,-46.015,90,,8327-01891-1,220-131254,16535460-4600540,,J165354.60-460054.0,5.939960081277949e+18,23998311.0,,STAR,tmgaia2,tmgaia2,0.035,0.102,-2.287,0.087,gaia2,0.9990000000000001,0.0602,gaia2,8.81,0.03,8.663,0.003,,,,,,,,,,,8.047,0.02,7.989,0.031,7.97,0.026000000000000002,AAA-111-111-b0b-0-0,7.955,0.024,7.979,0.02,8.353,0.049,4.945,0.054000000000000006,8.54626,0.001924,8.537,0.0409999999999999,rered,gaia2,,,,,,,,,,,,,,,,977.201,59.1535,0.752,0.0412,,,,,,0.039,0.0434,schlegel,,,,,,,,,,,55.648,62.659,bj2018,,,,8.66037,0.006548,8.32956,0.005575,1.0,tycho2v3,tycho2b3,,1.7209149073099999,1.3564086581600001,253.47746006057002,-46.01505358468,0.054347440700000006,0.0496884511799999,-1.0,0.0,1132525139,0.2059139999999999,253.47746,-46.01505,225577,B,HD 152162,0,BCEP,,8.59,,V,Y,,0.066,,V,,0.1657833,,B2III,253.47746,-46.01505,253.4775,-46.015,8327,1891,1.07,244,230,-83,-6,0.33,0.27,0.6,253.4775,-46.015
41,41,292,0.07118,46282359,258.07648216306,-33.10086679972,258.07599999999996,-33.101,90,,7365-01124-1,285-121912,17121835-3306032,,J171218.35-330603.2,5.979821702816426e+18,16858021.0,,STAR,tmgaia2,tmgaia2,-0.71,0.10400000000000001,-1.868,0.07,gaia2,0.5157,0.0681,gaia2,9.676,0.047,9.461,0.004,,,,,,,,,,,8.804,0.02,8.788,0.051,8.738999999999999,0.026000000000000002,AAA-112-111-000-0-0,8.69,0.027000000000000003,8.725,0.022000000000000002,8.743,0.037000000000000005,6.0089999999999995,0.064,9.32733,0.0034100000000000003,9.2,0.04,rered,gaia2,,,,,,,,,,,,,,,,1867.47,255.685,0.5371,0.0434,,,,,,0.0405,0.0464,schlegel,,,,,,,,,,,222.02,289.35,bj2018,,,,9.4788,0.010469,9.07024,0.009537,1.0,tycho2v3,tycho2b3,,1.67553615197,1.09127145533,258.0764785157,-33.10087484095,0.05628832116,0.0445187313899999,-1.0,0.0,1194802617,0.18785,258.07646,-33.10086,105041,B,V1452 Sco,0,BCEP,,9.42,,V,,,9.52,,V,,0.1807755,,B1/2Ib,258.07646,-33.10086,258.0765,-33.1009,7365,1124,1.27,303,300,-39,19,0.35,0.37,0.73,258.0765,-33.1009
42,42,294,0.017346,141985827,255.38771487398,14.949718979920002,255.388,14.95,90,83308.0,0988-00180-1,525-063808,17013304+1456590,,J170133.05+145658.8,4.545533596401963e+18,40870390.0,,STAR,tmgaia2,tmgaia2,6.148,0.0819999999999999,-1.655,0.078,gaia2,5.9838,0.0447,gaia2,6.309,0.023,6.295,0.023,,,,,,,,,,,6.136,0.035,6.162000000000001,0.021,6.1579999999999995,0.02,AAA-111-111-0dd-0-0,6.126,0.08800000000000001,6.074,0.034,6.211,0.0139999999999999,6.117000000000001,0.05,6.24578,0.000648,6.222,0.0069999999999999,rered,gaia2,9081.0,167.7,3.6759,0.0655,,,3.6439999999999997,0.1009999999999999,2.296,0.322,0.0475,0.0079,DWARF,81.34448,4.9446900000000005,166.329,1.2455,0.0172,0.0086,170.0,0.0272,,,0.001176,0.0063,0.011000000000000001,panstarrs,0.254,0.391,0.076,0.127,0.0057,0.01,0.0874,0.0436,4.8548300000000015,5.03455,1.236,1.255,bj2018,148.2,187.3,dered,6.29347,0.003085,6.19917,0.002892,1.0,sirful,tycho2b3,,1.28281108736,1.21433572588,255.38774227153,14.949711852850001,0.03841287642,0.03662452453,1.0,0.0,165629057,0.079961,255.38771,14.949720000000001,15262,B,V0451 Her,0,ACV,,6.26,,V,,,6.34,,V,,6.0094,,B9p(Cr-Eu),255.38771,14.949720000000001,255.3877,14.9497,988,180,1.13,96,68,47,49,0.1,0.11,0.21,255.3877,14.9497
43,43,314,0.028138,217372512,260.27537294722,-45.98211608873,260.275,-45.982,90,,8341-00380-1,221-135965,17210608-4558555,,J172106.09-455855.5,5.952662807886856e+18,24072800.0,,STAR,tmgaia2,tmgaia2,2.367,0.08900000000000001,-2.394,0.069,gaia2,0.8137,0.0552,gaia2,7.94,0.0289999999999999,7.8370000000000015,0.003,,,,,,,,,,,7.441,0.019,7.42,0.044000000000000004,7.399,0.023,AAA-111-111-000-0-0,7.337999999999999,0.026000000000000002,7.383999999999999,0.019,7.474,0.018000000000000002,7.501,0.121,7.75131,0.0006,7.654,0.012,rered,gaia2,11039.0,144.0,,,,,14.552,,,,,,GIANT,,,1193.4301,81.015,0.2809,0.012,,,,,,0.0115,0.0124,schlegel,,,,,,,,,,,75.63,86.4,bj2018,,,dered,7.854589999999999,0.002573,7.5732,0.0017460000000000002,1.0,tycho2v3,tycho2b3,,1.49369593083,1.0769799759,260.27538761522004,-45.98212639567,0.04866814018,0.03848615291,0.0,0.0,1225479133,0.061637,260.27538,-45.98211,3634,B,V0831 Ara,0,BCEP,,7.83,,V,Y,,0.016,,V,,0.1586,,B2III,260.27538,-45.98211,260.2754,-45.9821,8341,380,1.1,177,169,-52,-16,0.24,0.22,0.45,260.2754,-45.9821
